id,name,TrackingID
44305,300,_BLFA55A83BD10__
44305,320,_BL7A8E35E5623__
44305,728,_BL852BAAE7D47__
44306,160,_BLD9C4F72CDE9__
44306,300,_BL60688E853E8__
44306,320,_BLEF2EBF03AC0__
44306,728,_BL49F9F5D12E7__
44307,160,_BLFC0E69E73D8__
44307,300,_BLC1E19748A7B__
44307,320,_BL8C494AAB2C0__
44307,728,_BL05DAE1310E0__
44308,320X50,_BLBD20367D89E__
44308,728X90,_BLE94CBD4B0EC__
44309,VPAID1,_BL90AC150E8EB__
44310,320X50,_BL3A6F85585FA__
44310,728X90,_BL2FAF0C8BD33__
44311,VPAID1,_BL181A17C9200__
44312,VPAID1,_BLDD301FA545F__
44313,320X50,_BL817BFE72C4A__
44313,728X90,_BL17ECED17140__
44314,Modular1,_BLCFB26AF2941__
44315,320X50,_BL99F573F0EA9__
44315,728X90,_BLC57AD24A652__
44316,Modular1,_BL6AD3DC3B432__
44317,160X600,_BLC05EFBDF826__
44317,COX160X600,_BL95D1966F06D__
44317,ENET160X600,_BL4D4C9A697D7__
44317,ERN160X600,_BL8D4C0A48B2C__
44317,FOXN160X600,_BL61D417DEC0E__
44317,XFIN160X600,_BL21D1596038C__
44318,VPAID1,_BL87041DD5C8A__
44319,Modular1,_BL53EDE3131F8__
44320,Modular1,_BL19CFC9CC90E__
44321,Modular1,_BL48D446DFAF8__
44322,728X90,_BL3D013DA84EF__
44323,VPAID1,_BL508BACE380B__
44324,300x250IBVOnly,_BLe3d56d3__
44325,VPAID1,_BL79ED1AD7438__
44326,300x250,_BLd555986__
44327,300x250IBV,_BL12df564__
44327,300x250IBVWePayTax,_BL025356c__
44329,300x250,_BLc8905bb__
44330,320X50,_BLA16C0E6BD0E__
44331,320X50,_BL4353E304514__
44332,160X600,_BLFC9EAFE6269__
44332,728X90,_BLDF773B4F8E5__
44333,728X90,_BL3B0FBE07112__
44334,728X90,_BLEF39B009BA6__
44335,300x250,_BL969c30c__
44336,300x250,_BLfd8dd44__
44337,COXHersonsMarchAllSportsexceptMarchMadnessI,_BL66E73CA2A28__
44337,ENETHersonsMarchAllSportsexceptMarchMadnessI,_BL0A381164FE7__
44337,ERNHersonsMarchAllSportsexceptMarchMadnessI,_BLA3C13C79A14__
44337,FOXNHersonsMarchAllSportsexceptMarchMadnessI,_BL0D312FD6A64__
44337,HersonsMarchAllSportsexceptMarchMadnessI,_BL50222F0B235__
44337,XFINHersonsMarchAllSportsexceptMarchMadnessI,_BLECE0257F8D4__
44338,320X50,_BL0643D623967__
44339,320X50,_BLF0E5F381827__
44341,160,_BL790BF183E78__
44341,300,_BL81B4DB7E496__
44341,320,_BLF665A019F88__
44341,728,_BL589006B58AF__
44342,728X90GIF,_BLB1C3582572E__
44343,728X90GIF,_BL24950ABC1D8__
44344,300X250,_BL912CB33972E__
44344,320X50,_BLC10089BF0FF__
44345,320X50,_BLF999AE88270__
44346,728X90,_BL1DE3D3C1CB2__
44347,DemoCarousel,_BL645c6a4__
44348,300X250,_BLC2F234B98B9__
44348,320X50,_BL070BF5A0C36__
44348,728X90,_BLEE8273FF839__
44349,320X50,_BL366061657D7__
44349,728X90,_BL4403C2FA5BB__
44350,300x250,_BL162d276__
44351,300x250,_BL35c6e7f__
44352,300x250,_BLbe79441__
44353,300x250,_BL259498f__
44354,ModularPPD1,_BLA7751164C32__
44355,300x250,_BLdee28f5__
44356,320X50,_BLF505CFC482E__
44357,300X250,_BLD7BD8D4EF23__
44357,320X50,_BL84DE0C5999B__
44357,728X90,_BL5F060127F5C__
44358,300X250,_BLBC727577908__
44358,320X50,_BL56830396E83__
44358,728X90,_BL561C9158E31__
44359,320X50,_BL6DC28FEED72__
44359,728X90,_BL3B16EBDD0D1__
44360,300X250,_BLC5132C6021C__
44360,320X50,_BL7E58B523969__
44360,728X90,_BL08B6F5E893F__
44361,320X50,_BL1D15ABDE803__
44361,728X90,_BL42FA99157D6__
44362,300x250,_BL8bb4b4b__
44363,300x250,_BL3fd089a__
44364,DemoCarousel,_BLef73012__
44365,300x250,_BL5befd90__
44366,160x600,_BLa1311f9__
44366,300x250,_BLb926f63__
44366,728x90,_BLf59ba0d__
44367,IBVScroll,_BL20b18f0__
44367,YorkFurniture,_BL4a94481__
44368,Dorschel300x250,_BLc45753b__
44369,300X250,_BLB9AB15E96DA__
44369,320X50,_BL1EBBB2E6981__
44369,728X90,_BLDF734D1820A__
44370,728X90,_BLC9FB43F3F57__
44371,320X50,_BLFAAC9B968A0__
44371,728X90,_BL4BB9BF1CF44__
44372,Video,_BL462688e__
44373,lolanew,_BL6066719__
44374,IBV1,_BL67e96e2__
44374,IBV2,_BL1a07d14__
44375,300x250,_BL47fc6b0__
44376,300x250,_BL4eda938__
44377,300x250,_BL80b0761__
44378,728X90,_BL2EEF52DBAAC__
44379,728X90,_BL91A51E91072__
44380,728X90,_BLE87276AE4D0__
44381,300x250,_BLf3961af__
44382,300x250,_BL5ae5546__
44383,160x600,_BL4dfc281__
44383,160x6001,_BL2fc5c5e__
44383,300x250,_BL75f9f25__
44383,728x90,_BL6ec6b03__
44384,300X250,_BLAA630E746E5__
44384,320X50,_BLD785241A395__
44384,728X90,_BLC959A247CEF__
44385,DemoSlider,_BL14e1a55__
44386,160x600,_BLc356d83__
44386,300x250,_BL5eae6f2__
44386,728x90,_BL696ee68__
44387,320X50,_BLB7F848F995A__
44387,728X90,_BL728A7639D3E__
44388,DemoSlider,_BL2225008__
44389,320x50,_BL2cb65bd__
44390,320X50,_BL2E64783C562__
44390,728X90,_BL6697EDE5E63__
44391,320X50,_BL21B5BBC616F__
44391,728X90,_BL6058AFBE3EE__
44392,320X50,_BL74EE2083F79__
44392,728X90,_BLF2EDD8CF7DB__
44393,DemoCarousel,_BL397d1c6__
44393,DemoIBV,_BLfd05914__
44393,DemoSlider,_BLfedcb3f__
44394,320X50,_BLB4BB4CFB677__
44394,728X90,_BL0D04CC4791F__
44395,320X50,_BL6C5DD716B59__
44395,728X90,_BL2BD18038707__
44396,300X250,_BL16D04AD6D9B__
44396,320X50,_BL9345385590A__
44396,728X90,_BL9B6FCF8CEC4__
44397,300x250,_BL9339bc3__
44398,320X50,_BL19834FF33FF__
44398,728X90,_BL0F7DB80735C__
44399,320X50,_BLDF4D051E8C4__
44399,728X90,_BL6B309105BF3__
44400,300X250,_BL4D4D709D2C9__
44400,320X50,_BLEA7DC4C2207__
44400,728X90,_BL738599E2997__
44401,300X250,_BL605DAA767B4__
44402,320X50,_BLBEAC5C9F67C__
44402,728X90,_BL1E05AECD37F__
44403,300X250,_BL443B6524134__
44403,320X50,_BL8923BD8008E__
44403,728X90,_BL7CCD0859E80__
44404,320X50,_BL108BB069F25__
44404,728X90,_BLAA8ABA492E4__
44405,320X50,_BL53DCAEA314A__
44405,728X90,_BLCAA0D9DD58E__
44406,320X50,_BLA65947981D1__
44406,728X90,_BLD3EBD82244E__
44407,320X50,_BL65367B93C12__
44407,728X90,_BL45DE8009AD5__
44408,320X50,_BLE81E4A6EB9E__
44408,728X90,_BL7A76B3AE52A__
44409,320X50,_BLA0BAC84FB60__
44409,728X90,_BL131AFBCCB3A__
44410,320X50,_BLCD80638563A__
44410,728X90,_BL674A9C5213F__
44411,320X50,_BL91A7C360E7F__
44411,728X90,_BL54A167B28F4__
44412,320X50,_BL5324C09D5E5__
44412,728X90,_BL67B5DE91C23__
44413,COXSpring2016Carousel,_BLF352257E4CD__
44413,ENETSpring2016Carousel,_BLE41E0CA144C__
44413,ERNSpring2016Carousel,_BL11ED008F54C__
44413,FOXNSpring2016Carousel,_BLEDA240A3CED__
44413,Spring2016Carousel,_BLC38493FDCDF__
44413,XFINFishersRental300x250CarouselNF,_BL716c537__
44413,XFINSpring2016Carousel,_BL708BF3D1155__
44414,320X50,_BL5075365CBF2__
44414,728X90,_BLF444F36DDAC__
44415,300X250,_BL380EFA96C1B__
44415,320X50,_BL268C15535E1__
44415,728X90,_BL9C7E6119EA8__
44416,320X50,_BL9953EEFE04C__
44416,728X90,_BLD3BDEF0C769__
44417,300X250,_BLAB80C75538A__
44417,320X50,_BL1789D256194__
44417,728X90,_BL0E3F9EDE9E1__
44418,320X50,_BL40296F35A4E__
44418,728X90,_BLBBC8C6CF91F__
44419,728X90,_BLBCC2971D5B8__
44420,300X250,_BLBAB64E40554__
44420,320X50,_BLA6591AF8952__
44420,728X90,_BL3E56EEE26AA__
44421,320X50,_BL6B94F962648__
44421,728X90,_BLEB9135111AB__
44422,carousel,_BL2fbabc0__
44422,flash,_BLf87d329__
44422,rwerwer,_BLd1edf2b__
44422,test,_BL167484b__
44423,300x250,_BLec190b7__
44424,320X50,_BLCD5CE922CC3__
44424,728X90,_BLDF7F13F0D85__
44425,320X50,_BL0125C43DC8F__
44425,728X90,_BL865888727D6__
44426,300X250,_BLD85FDA070C0__
44426,320X50,_BL671B51E17B4__
44426,728X90,_BL2125FF8A8D6__
44427,320X50,_BL4F9C0A2C50B__
44427,728X90,_BL3846A17ED59__
44428,320X50,_BLE2E231219C5__
44428,728X90,_BL7CC6DB432FB__
44429,320X50,_BL01E5539752D__
44429,728X90,_BL087E4904CEE__
44430,300X250,_BL9E00072866C__
44430,320X50,_BLCE980179D2A__
44430,728X90,_BLA144004CA08__
44431,300x250,_BLc8defc6__
44433,KomenChicagoRace160x600,_BL5f1d7b8__
44433,KomenChicagoRace300x600,_BL065f5ae__
44434,320X50,_BLF18E166762B__
44434,728X90,_BLCB0A7078EA4__
44435,320X50,_BLB461F6B1288__
44435,728X90,_BL6704E0C9582__
44436,728X90,_BL28FDDA12758__
44437,320X50,_BL708B262D4FF__
44437,728X90,_BL02A06B1DE1B__
44438,320X50,_BL2E3280CA734__
44438,728X90,_BLF6C89854E0B__
44439,300x250,_BLc1d601b__
44440,160X600,_BL9B5BBA6188D__
44440,300X250,_BLDED33CB0492__
44440,728X90,_BL6E00CF74F48__
44441,300x250,_BLaed6ef1__
44442,320X50,_BLCF4784A9C6E__
44442,728X90,_BL49F8D383CFC__
44443,Modular1,_BL71E0941C645__
44444,160,_BLC7A03927886__
44444,300,_BL4FC9F07DB44__
44444,320,_BLEAA1B2A3FFF__
44444,728,_BL4A995841345__
44445,160,_BL04B4A3E9B5F__
44445,300,_BLE9340FA2F77__
44445,320,_BL46566B21461__
44445,728,_BL20F72E6B551__
44446,320X50,_BLAA088EB63B6__
44446,728X90,_BLE028C5B9272__
44447,test,_BL50802e2__
44448,320X50,_BLB084F3DA166__
44448,728X90,_BLA61F2C9F79C__
44449,300x250,_BL0e69079__
44450,300X250,_BLC65C04F2ED7__
44450,320X50,_BL9F88EE8B8E4__
44450,728X90,_BL181E20DBE04__
44451,320X50,_BL77547565192__
44451,728X90,_BL4934FF77CE6__
44452,320X50,_BL9A299E96CEB__
44452,728X90,_BLE14BEDC6D09__
44453,300X250,_BL8500F18AD05__
44453,320X50,_BL579EF91C60E__
44453,728X90,_BLF75DDF2916D__
44454,320X50,_BL4A5DFC104CF__
44454,728X90,_BL78E625F5B8A__
44455,728X90,_BL231E4F1AC9E__
44456,160X600,_BLD3195EC8235__
44456,300X250,_BLF9366F87E92__
44456,728X90,_BLC25C816BE4F__
44457,728X90,_BL53F7B9E7987__
44458,300x250,_BLa3a4724__
44459,300x250,_BL576c653__
44460,Modular1,_BLA137259C223__
44461,300x250,_BL6fcb71f__
44462,728X90,_BLA50A8AE2892__
44463,320X50,_BL5F4F800AE67__
44463,728X90,_BLEAD8C45071B__
44464,320X50,_BL98385DF9697__
44464,728X90,_BLB164A0B7246__
44465,320X50,_BL104352F00A5__
44465,728X90,_BL44E16785532__
44466,728X90,_BLAD286F7133D__
44467,728X90,_BL7D6B5FFE0BA__
44468,300X250,_BL502B69670D0__
44468,320X50,_BL2CF8FDD3558__
44468,728X90,_BLA3A988E7FBD__
44469,320X50,_BL32C695E1608__
44469,728X90,_BLD6B6B8F4E89__
44470,728X90,_BL5AA2B326D6D__
44471,320X50,_BLE96E058A14E__
44472,320X50,_BL160536C8AA7__
44473,320X50,_BL53480C380D5__
44473,728X90,_BL70B38DBB9CE__
44474,300X250,_BLC56F55E6D2B__
44474,320X50,_BL8AE61C79F62__
44474,728X90,_BLC2E610BF658__
44475,320X50,_BL66185E6125E__
44475,728X90,_BL75A8E598C00__
44476,728X90,_BLC7D2A0CA157__
44477,ModularPPD1,_BL55BC1A74D8D__
44478,VPAID1,_BLA59B7C95C4C__
44479,300X250,_BLC9A5E327A28__
44479,320X50,_BL78B85B35DFB__
44479,728X90,_BLBEA44DDF179__
44480,320X50,_BLD207647E641__
44480,728X90,_BL7C2ECDDEE3E__
44481,320X50,_BL9481640290D__
44481,728X90,_BL0A99D49FCFA__
44482,300X250,_BL47F08B80691__
44483,320X50,_BL41F5285904F__
44483,728X90,_BLA9DE941B1E5__
44484,320X50,_BL83524608543__
44484,728X90,_BL05B46863243__
44485,320X50,_BLB210DA2913A__
44485,728X90,_BLED127BB7046__
44486,320X50,_BL0D8B80FB2BF__
44486,728X90,_BL4D6E438AF37__
44488,300x250,_BL46a3700__
44489,VPAID1,_BL0B5BA14807D__
44490,DemoCarousel1,_BL425d1c8__
44491,728X90,_BL0194D34F4CC__
44492,300x250,_BLc4e1d90__
44493,nfleaderboardanna,_BL67f9ab6__
44494,300x250,_BL6ac4b19__
44495,320X50,_BLEB4498AD1E9__
44495,728X90,_BLDEF3571D162__
44496,160X600,_BL236C11EF5F0__
44496,728X90,_BLB3FE6D35BB2__
44497,728X90,_BL366F9F1FC99__
44498,300X250,_BLE37F4AC0C18__
44498,320X50,_BL896AC900D27__
44498,728X90,_BLAC9BBDEEC1C__
44499,320X50,_BLFEE3AEBA9F7__
44499,728X90,_BLC0397773EF9__
44500,320X50,_BLFC41FC883A8__
44500,728X90,_BL29E1CCCAE5E__
44501,320X50,_BLE1F3C0B8842__
44501,728X90,_BLE24EB226A39__
44502,300X250,_BLE42B565BFF6__
44502,320X50,_BL7228DE38CCE__
44502,728X90,_BLA5813ED5382__
44503,300X250,_BL5833F324E34__
44503,320X50,_BL4373CFEB955__
44503,728X90,_BL767A56E1FD8__
44504,320X50,_BLACCB20FB419__
44504,728X90,_BL301F1900121__
44505,320X50,_BLD52E0C89FCE__
44505,728X90,_BL151056F8DE9__
44506,160X600,_BL1145DDE991D__
44507,728X90,_BL449A61B4BD8__
44508,COXStMichaelsBrewfestnonexpan300x250IBV300x,_BLF1FF0E6D24E__
44508,ENETStMichaelsBrewfestnonexpan300x250IBV300x,_BL4ADFBD45B88__
44508,ERNStMichaelsBrewfestnonexpan300x250IBV300x,_BL276BD9E66D4__
44508,FOXNStMichaelsBrewfestnonexpan300x250IBV300x,_BL79460E8C276__
44508,StMichaelsBrewfestnonexpan300x250IBV300x,_BL0BC235A1E46__
44508,XFINStMichaelsBrewfestnonexpan300x250IBV300x,_BL7488AB83189__
44509,COXPennJerseyCremationSolutionsRectangl,_BL6C2FF7D3A04__
44509,ENETPennJerseyCremationSolutionsRectangl,_BL181A9541894__
44509,ERNPennJerseyCremationSolutionsRectangl,_BL9DDAED46723__
44509,FOXNPennJerseyCremationSolutionsRectangl,_BLC41F89BFBB7__
44509,PennJerseyCremationSolutionsRectangl,_BLC909CA09BD7__
44509,XFINPennJerseyCremation300x250NF,_BL7036e06__
44509,XFINPennJerseyCremationSolutionsRectangl,_BLBBB7090E11C__
44510,320X50,_BL9D7C0DF65B9__
44510,728X90,_BLFB495494AAE__
44511,320X50,_BL6A4445832FE__
44511,728X90,_BLFA0973FA1BD__
44512,DemoSlider,_BL666ddac__
44513,300x250,_BL15a1257__
44514,320x50,_BLaa8bfdf__
44515,300x250,_BLabe88fa__
44516,300X250,_BL05D3B2F7D04__
44516,320X50,_BLC7C825818C3__
44516,728X90,_BL23696CF29E5__
44517,320X50,_BL0E553265993__
44517,728X90,_BL79A2A2B1768__
44518,300x250,_BL8592d3f__
44519,300X250,_BL25A7659E856__
44519,320X50,_BLD91FBA61212__
44519,728X90,_BLCFA06F1A49C__
44520,320X50,_BL467F2717418__
44520,728X90,_BL82454BF18BE__
44521,728x90,_BL8b8436a__
44522,300x250,_BL31af20f__
44523,728x90,_BL92bb93b__
44524,728x90,_BLe024dcd__
44525,320x50,_BL2c1ba60__
44526,320x50,_BLf756835__
44527,320x50,_BLe438b2b__
44528,320x50,_BLe3e15e8__
44529,300x250,_BL731b758__
44530,320x50,_BL2131190__
44531,160,_BLC641AE03BFB__
44531,300,_BL4BDA4C18407__
44531,320,_BLFD5639D6B4E__
44531,728,_BLD92083F2AD5__
44532,Modular1,_BL58C4EF145CD__
44533,ModularPPD1,_BLD80B824D48A__
44534,320X50,_BL19424408BAC__
44534,728X90,_BL1CDECE3C321__
44535,DemoCarousel1,_BLeeb5733__
44536,300x250,_BLf7a145b__
44537,320X50,_BL095D0F35BE4__
44537,728X90,_BLB3733D5F1E7__
44538,160X600,_BL9C540184EAD__
44538,300X250,_BLA5B5C5E0437__
44538,728X90,_BLDBFCCD6BA41__
44539,160X600,_BLF2384E7E1B1__
44539,300X250,_BL941C54A0E2E__
44539,728X90,_BL7C2B4B45C52__
44540,728X90,_BL94CD77A1D53__
44541,300x250,_BLfe9ea9c__
44542,320x50,_BL017712b__
44543,320X50,_BLCD42795A850__
44543,728X90,_BL1F89255B759__
44544,300x250_PetArmorHero_v1,_BL826596FFD84__
44544,300x600_PetArmorHero_v1,_BL5D9BA768103__
44544,320x50_PetArmorHero_v1,_BL452442C12AF__
44544,728x90_PetArmorHero_v1,_BL677D6BE51B6__
44545,300x250_NA_NA,_BL0F2C53B716E__
44545,320x50_NA_NA,_BL6941DB216B8__
44545,728x90_NA_NA,_BL1E8FF574B80__
44546,300x250_NA_NA,_BLF531AB1AD64__
44546,320x50_NA_NA,_BL5D8A8F80771__
44546,728x90_NA_NA,_BL3B2AB3A56AC__
44547,300x250_CollarHero_v5,_BL05706656A6E__
44547,300x600_CollarHero_v5,_BLE6B2219670A__
44547,320x50_CollarHero_v5,_BL2615BC01CF2__
44547,728x90_CollarHero_v5,_BL1E962D3BD03__
44548,300x250_PetArmorFastCaps_v6,_BL2A0C6B04E14__
44548,300x600_PetArmorFastCaps_v6,_BL9BEA7E7968C__
44548,320x50_PetArmorFastCaps_v6,_BL2B424770470__
44548,728x90_PetArmorFastCaps_v6,_BL3B534A40C70__
44549,106,_BLd569b8c__
44549,NE,_BLef18d9a__
44550,300x250_PetArmorHero_v2,_BLC31397AB4FD__
44550,300x600_PetArmorHero_v2,_BLC8D08B53677__
44550,320x50_PetArmorHero_v2,_BL0D3EA95B629__
44550,728x90_PetArmorHero_v2,_BL349D1CD46FA__
44551,300x250_PetArmorHero_v3,_BL4B496244ADE__
44551,300x600_PetArmorHero_v3,_BL3EED930B978__
44551,320x50_PetArmorHero_v3,_BL9D4A122C305__
44551,728x90_PetArmorHero_v3,_BLBA24C64678E__
44552,300x250_PetArmorHero_v4,_BL2E1AD68AD25__
44552,300x600_PetArmorHero_v4,_BLD9F46C05E51__
44552,320x50_PetArmorHero_v4,_BL172BE07835F__
44552,728x90_PetArmorHero_v4,_BLAF5FEE36D1F__
44553,160X600,_BL727CA7F2B9C__
44553,300X250,_BL01B9D9090B9__
44553,728X90,_BL0867C26DAA9__
44554,320X50,_BLF3807570EB5__
44554,728X90,_BL24DD91DE866__
44555,320X50,_BL53C9D96595E__
44555,728X90,_BL5580B8B0A4E__
44556,320X50,_BL9B80562E10B__
44556,728X90,_BLE17521D9812__
44557,320X50,_BL17268CBBCF8__
44557,728X90,_BL6FD5AFF8095__
44558,160,_BL059404BB976__
44558,300,_BL6F6CBF6D486__
44558,320,_BL0FE862A0B83__
44558,728,_BL7E3CC858436__
44559,300X250,_BLDC9063A3BA5__
44559,320X50,_BL8B3319AD0C2__
44559,728X90,_BL44A76365FC0__
44560,320X50,_BLFD8881CAD99__
44560,728X90,_BLF1A2B3830C1__
44561,Modular1,_BL49056A14307__
44562,VPAID1,_BLB8119BD55A8__
44563,320X50,_BL436907ED311__
44563,728X90,_BL533F271ACAF__
44564,LGIHomes300x250Carousel,_BL6930eca__
44564,LGIHomes300x250CarouselNoExpand,_BLaf4ebc4__
44564,LGIHomes300x250Slider,_BL411dc42__
44564,LGIHomes300x250SliderNoExpand,_BL27e8fe2__
44565,160X600,_BL1D5D641C71E__
44566,160,_BLC9867E101DF__
44566,300,_BL6414051FD76__
44566,320,_BL649381909D4__
44566,728,_BLC44D2876C13__
44567,300x250,_BL325e125__
44568,COXValleyChevroletInventorySliderRectangl,_BL6F237DBA77B__
44568,ENETValleyChevroletInventorySliderRectangl,_BLC9F580562C5__
44568,ERNValleyChevroletInventorySliderRectangl,_BL947B61F04BE__
44568,FOXNValleyChevroletInventorySliderRectangl,_BL4155DD773E7__
44568,ValleyChevroletInventorySliderRectangl,_BL724D17D4E32__
44568,XFIN300x250NFSlider,_BL2363b72__
44568,XFINValleyChevroletInventorySliderRectangl,_BLDB9EB500509__
44569,300X250,_BL6C9AF74C792__
44569,320X50,_BLA670C58EEF0__
44569,728X90,_BLE8E46B491D7__
44570,300X250,_BLBC2F822ED34__
44570,320X50,_BLD0B39751F8A__
44570,728X90,_BL54ABB64FAF3__
44571,320X50,_BLDC304951307__
44571,728X90,_BLB6105DCC1FF__
44572,320x50,_BL2feb238__
44574,300x250,_BL754eca0__
44575,160X600,_BL106E549FE9C__
44575,300X250,_BL477ECB87540__
44575,728X90,_BL24B2EC0E5F0__
44576,300x250,_BL8bcd5ae__
44577,320X50,_BL6EE916AA9BE__
44577,728X90,_BLE16BC527315__
44578,300X250,_BLDC0D0CFE845__
44578,320X50,_BL067F1DA216B__
44578,728X90,_BL51DA3B89CBA__
44579,320X50,_BL05E27A0144C__
44579,728X90,_BLC3BECB06EAD__
44580,320X50,_BLAA895145DD5__
44580,728X90,_BLEAE7808F839__
44581,160X600,_BL369C9F8CDFA__
44581,300X250,_BL5AD99E35A94__
44581,728X90,_BL401C108E943__
44582,320X50,_BLF29E695DDEA__
44582,728X90,_BLB2F69FB4E06__
44583,300x250,_BLff3537c__
44584,300X250,_BL6BC19DBDE54__
44584,320X50,_BLE9309A8FAC8__
44584,728X90,_BLE7823104B9E__
44585,Video,_BLfd3177b__
44586,300x250,_BL5a6d432__
44587,320X50,_BL303144C35BA__
44587,728X90,_BL0FA92FD7E69__
44588,VPAID1,_BL79FAA927020__
44589,Modular1,_BL9FB84107CE0__
44590,160,_BLF43A2FB1CA0__
44590,300,_BL0C7ACACEB61__
44590,320,_BL7EA9B2A5BB7__
44590,728,_BL12D955B49CD__
44591,300X250,_BLACE4FF365AD__
44591,320X50,_BLA1BD5453730__
44591,728X90,_BLC855DF902D6__
44592,320X50,_BLAC41D5BB678__
44592,728X90,_BL4C5247C71F5__
44593,Carousel,_BL555d0e2__
44594,320X50,_BLFEEB909089F__
44594,728X90,_BL73F64C30211__
44595,300X250,_BLDC61A5219F9__
44595,320X50,_BL4D9AEBA3839__
44595,728X90,_BL6ED89BD66D0__
44596,320X50,_BLB1C1D17DFC8__
44596,728X90,_BL07EC43063E5__
44597,320X50,_BL6A79744CDDE__
44597,728X90,_BL090383C3456__
44598,160X600,_BL060B104FD30__
44598,COX160X600,_BL89B08456109__
44598,ENET160X600,_BLFEF6A896767__
44598,ERN160X600,_BL4A0C11B6120__
44598,FOXN160X600,_BLA2471EEE701__
44598,XFIN160X600,_BL1437036D131__
44599,320X50,_BLC75723C24AB__
44599,728X90,_BL9718AE9B290__
44600,320X50,_BL627E00561FB__
44600,728X90,_BL3BACA93E254__
44601,320X50,_BL0865717AFAD__
44601,728X90,_BL0EE91F0AB4A__
44602,ArendoshBannerLinkCarousel,_BLD38BAB0048A__
44602,COXArendoshBannerLinkCarousel,_BLE4556220A1E__
44602,ENETArendoshBannerLinkCarousel,_BL3AD3028A461__
44602,ERNArendoshBannerLinkCarousel,_BL32071E877D2__
44602,FOXNArendoshBannerLinkCarousel,_BL6181F28C633__
44602,XFINArendosh300x250NFCarousel,_BL65fda35__
44602,XFINArendoshBannerLinkCarousel,_BL25DB2D01238__
44603,COXSturmanLarkinFordIBVDansStoryIBV300x2,_BL89D2012949B__
44603,ENETSturmanLarkinFordIBVDansStoryIBV300x2,_BL97DCFA07ED8__
44603,ERNSturmanLarkinFordIBVDansStoryIBV300x2,_BL18D59D399B8__
44603,FOXNSturmanLarkinFordIBVDansStoryIBV300x2,_BLF7D52AE412D__
44603,SturmanLarkinFordIBVDansStoryIBV300x2,_BLFC846DF2D05__
44603,XFINSturmanLarkinFordIBVDansStoryIBV300x2,_BL8A419FF881B__
44604,300X250,_BLC4902279E05__
44604,320X50,_BL69F81054465__
44604,728X90,_BL67234619D19__
44605,320X50,_BL4A7F0CC7CAE__
44605,728X90,_BL8DE40BB49D7__
44606,320X50,_BLC47E2881CAA__
44606,728X90,_BL1FD05C41D25__
44607,300X250,_BL6AE9F3C1CE6__
44607,COX300X250,_BLA627AE24D34__
44607,ENET300X250,_BLAA83B24368B__
44607,ERN300X250,_BL355E6C61283__
44607,FOXN300X250,_BLE58212166D2__
44607,XFIN300X250,_BLB6EC20C1ABC__
44608,300X250,_BLBB1C9C14C33__
44608,COX300X250,_BLC630B8400AC__
44608,ENET300X250,_BLF095B834AE4__
44608,ERN300X250,_BL7DC60968C94__
44608,FOXN300X250,_BLADB3B87052F__
44608,XFIN300X250,_BL71F57D276B7__
44609,320X50,_BL90F48EF6806__
44609,728X90,_BLA1A8BC307C0__
44610,320X50,_BL80DD99DCB9A__
44610,728X90,_BL1285BDC09B9__
44611,160,_BLFE2B2D32AB9__
44611,300,_BLB4349898B62__
44611,320,_BLAC22C2D6928__
44611,728,_BLA0D74E651A1__
44612,Modular1,_BL645C08CAEFC__
44613,320X50,_BL66E6BED9F0E__
44614,320X50,_BL0B6914F522F__
44614,728X90,_BL045DDE6ADF0__
44615,300600prodtest,_BLd0040fc__
44615,nogeonoflashexpandedprod,_BL63762df__
44616,300X250,_BL428EE64EC14__
44616,320X50,_BL365F0C1D3AF__
44616,728X90,_BL17D009B8696__
44617,320X50,_BLB7EA3496E5E__
44617,728X90,_BL2700ECF1875__
44618,300X250,_BL7F6782EE399__
44618,320X50,_BLBA5AACD09E2__
44618,728X90,_BLECE0B350ADE__
44619,728X90,_BLA461AF38135__
44620,320X50,_BL7F6001C58E9__
44620,728X90,_BL7E752982B55__
44621,160,_BL339B603EE24__
44621,300,_BLE4FDFE65C62__
44621,320,_BL86CFE877C6C__
44621,728,_BL8F38B161042__
44622,300x250,_BL2e32e58__
44623,300x250,_BLf54a5cf__
44624,bebexoxo,_BL871913b__
44624,xoxocococ,_BL5975af7__
44625,300x250,_BL775d195__
44626,300X250,_BL37BDAB4EC6A__
44626,320X50,_BL75E247E0715__
44626,728X90,_BL88E39B78668__
44627,320X50,_BLC6630A5C12B__
44627,728X90,_BLC9FCC53CED0__
44628,320X50,_BLE37A7DAA298__
44628,728X90,_BLAE5D1F4E93B__
44629,VPAID1,_BLA5ACDA8C588__
44630,VPAID1,_BL3417B627394__
44631,300x250IBVOnly,_BL12e535e__
44632,300x250,_BLb7354ab__
44633,160X600,_BLD6A99817EA8__
44633,300X250,_BLBCA525AE48B__
44633,728X90,_BL6753BBAA806__
44634,320X50,_BL5FAE3B38CBE__
44634,728X90,_BL25432C8AF19__
44635,320X50,_BLF5949DFF442__
44635,728X90,_BLC0C8F8DF59D__
44636,300x250,_BLc576410__
44637,160X600,_BL1BE5676BD01__
44637,300X250,_BL4EA745D314D__
44637,728X90,_BLB6A7797C679__
44638,728X90,_BLAABB5F1A18E__
44639,728X90,_BLB96016CF2DC__
44640,Modular1,_BL971EFFDDCEF__
44641,728X90,_BL6AF3D856525__
44642,728X90,_BL53FF688405B__
44643,728X90,_BL834E69A7588__
